t,pe,reward,u_exog,phi,g,p,i,s,v,a,mf,ms,u,ccog,cap,perf
0,0.1707206793372379,0.3185257992964537,0.2,0.8064034244017978,0.8846742277719297,0.7969518980994142,0.688,0.32624324076023425,0.6911580705650777,0.34960810190058567,0.27593229793244667,0.20551864595864894,0.2,0.3911616654361401,0.43582651272371004,0.5704525358151535
1,0.20472655344128884,0.33493361613899303,0.2,0.8724935199647091,1.0,0.8367018366117297,0.67636,0.3538707529477057,0.8260003254845456,0.40183667982174975,0.31256348420436647,0.21171472918314976,0.2,0.49375425117135324,0.5549080671929513,0.6716718571140086
2,0.16485793390989884,0.2730558608965468,0.2,0.941094591003324,1.0,0.8804809229760688,0.6650691999999999,0.37841546015860694,0.9509036603644402,0.4454735359171471,0.3510268462651102,0.2186181188166205,0.2,0.5510868698884904,0.6240757968981673,0.7304644273634421
3,0.16177279345347342,0.27251629355621126,0.2,1.0,1.0,0.9227518449934068,0.6541171239999999,0.40216144126185016,1.0,0.4864657781393108,0.39129989406062027,0.2262579355096667,0.2,0.6035877830127809,0.6885466894733437,0.7852646860523421
4,0.20872188817702184,0.2630213022759757,0.2,1.0,1.0,0.9560715173255524,0.6434936102799999,0.4281307185209252,1.0,0.5324507724588986,0.4362877090592887,0.2347211103357558,0.2,0.6152259123696971,0.7074149015401328,0.8013026663091127
5,0.19250518014776147,0.27139075304917404,0.2,1.0,1.0,0.9900873237800968,0.6331888019715999,0.45247776136676776,1.0,0.573704010858118,0.4791984759366981,0.2439578687511322,0.2,0.626912206391587,0.7261945474941351,0.8172653653700148
6,0.173572540301069,0.29315803283922126,0.2,1.0,1.0,1.0,0.6231931379124519,0.4750801697506627,1.0,0.6100546913603724,0.5196232022037621,0.25391075410769615,0.2,0.6231931379124519,0.7268164835238654,0.8147776035871739
7,0.21701252084026385,0.3108402147874286,0.2,1.0,1.0,1.0,0.6134973437750784,0.4997239167573119,1.0,0.6511038349183933,0.5641396567203157,0.26465443970102553,0.2,0.6134973437750784,0.7208000972180996,0.7973489321598667
8,0.15115459143696736,0.27758368539391565,0.2,1.0,1.0,1.0,0.604092423461826,0.5198000943245972,1.0,0.6802218318880188,0.6010375607913095,0.2760286465198415,0.2,0.604092423461826,0.7139949780055072,0.7828291817382754
9,0.16173682575520915,0.337128472919844,0.2,1.0,1.0,1.0,0.5949696507579713,0.5400093015117947,1.0,0.7094712641568992,0.6383487011580692,0.28803533407780446,0.2,0.5949696507579713,0.7074208516922562,0.768466344691348
10,0.21477916889688484,0.33060468380335745,0.2,1.0,1.0,1.0,0.5861205612352322,0.562895819107813,1.0,0.745214576283587,0.6806025039286903,0.30076703081560024,0.2,0.5861205612352322,0.7015942459295852,0.7527907361550713
11,0.21610922721091858,0.32447501528022077,0.2,1.0,1.0,1.0,0.5775369443981752,0.5852899772627728,1.0,0.7793702315510455,0.7222971596906063,0.3142053037012564,0.2,0.5775369443981752,0.6958462491675018,0.7376582423270628
12,0.2259458733436508,0.3293770550765207,0.2,1.0,1.0,1.0,0.5692108360662299,0.6077144802318225,1.0,0.8139107593935866,0.7643291525774449,0.32834983371579274,0.2,0.5692108360662299,0.6902820196500384,0.7210235928380921
13,0.17053663811429567,0.3349939012780993,0.2,1.0,1.0,1.0,0.561134510984243,0.6262538165128847,1.0,0.8398960224620824,0.7997569158090659,0.34306147369481615,0.2,0.561134510984243,0.6841289311625837,0.7042900214469945
14,0.18894283944263504,0.3255003851277401,0.2,1.0,1.0,1.0,0.5533004756547157,0.6454340414666208,1.0,0.8688773705727031,0.8364462199762688,0.3583597833573934,0.2,0.5533004756547157,0.6782921124062451,0.6867982760801732
15,0.19513108788813444,0.29295776461864137,0.2,1.0,1.0,1.0,0.5457014613850742,0.6645060557032433,1.0,0.8988636496835476,0.8731660615615295,0.37423950675505,0.2,0.5457014613850742,0.6726191353788463,0.6691659590263065
